Item Number,Long Description,Short Description,Product Number,PriceOB,ALL,STMARIA,SALINA,WAREHOUSE,STMWH,REPAIR,RMA,ADJ_REPAIR,ADJ_RMA,Last Received Date,Last Sold Date,Cost,Price,Margin
5000244,HP 38A Black Q1338A Toner,Q1338A,Q1338A,499.98,0,0,0,0,0,0,0,0,0,2021-04-08,2024-01-18,350.05,471.68,25.8
5000245,HP 42A Black Q5942A Toner,Q5942A,Q5942A,250,0,0,0,0,0,0,0,-1,0,2019-07-22,2020-05-25,288.53,235.85,-22.3
5000246,HP 64A Black CC364A Toner,CC364A,CC364A,529.99,0,0,0,0,0,0,0,0,0,2023-06-19,2025-03-06,358.28,499.99,28.3
5000271,Logitech QuickCam for Notebks,Logitech QuickC,960-000012,116.6,0,0,0,0,0,0,0,0,0,2010-04-15,2016-11-18,73.16,110,33.5
5000277,Dell AC adapter 90W 19V,DELL Power adap,,79.99,1,0,1,0,0,0,0,0,0,2010-04-13,2022-12-06,19.12,75.46,74.7
5000310,Ergotron Quick Release LCD Bra,Ergotron Quick,60-589-060,47.7,0,0,0,0,0,0,0,0,-1,2010-05-08,2026-02-14,24.78,45,44.9
5000323,HP 05A Black CE505A Toner,CE505A,CE505A,324.99,2,1,1,0,0,0,0,0,0,2025-12-16,2025-11-19,220.67,306.59,28
5000326,HP 82 Black,CH565A,CH565A,119.99,0,0,0,0,0,0,0,0,0,2019-09-24,2021-05-31,78.14,113.2,31
5000357,"KlipX Projector SCREEN 72""",KPS-301,KPS-301,139.99,0,0,0,0,0,0,0,0,0,2016-07-28,2021-03-12,75.58,132.07,42.8
5000363,HP 42X Black Q5942X Toner,Q5942X,Q5942X,699.99,2,1,1,0,0,0,0,0,0,2021-04-08,2021-01-22,513.68,660.37,22.2
5000368,Sabrent IDE to Sata,Sabrent IDE to,SBT-STDB,24.99,0,0,0,0,0,0,0,0,0,2012-03-28,2017-07-08,15.43,23.58,34.6
5000375,Logitech Trackman Marble,910-000806,910-000806,79.99,0,0,0,0,0,0,0,0,0,2020-06-15,2022-08-01,48.03,75.46,36.4
5000378,HP 10A Black Q2610A Toner,Q2610A,Q2610A,199.99,0,0,0,0,0,0,0,-2,0,2012-09-25,2022-01-06,252.92,188.67,-34.1
5000379,HP 11X Black Q6511X Toner,Q6511X,Q6511X,50,0,0,0,0,0,0,0,-3,0,2016-12-13,2016-11-16,402,47.17,-752.2
5000382,HP 11A Black Q6511A Toner,Q6511A,Q6511A,309.99,0,0,0,0,0,0,0,0,0,2013-11-29,2018-03-10,209.09,292.44,28.5
5000383,HP 39A Black Q1339A Toner,Q1339A,Q1339A,499.98,0,0,0,0,0,0,0,0,0,2015-06-02,2020-11-20,387.7,471.68,17.8
5000396,HP 940 Black,C4902AL,C4902AL,69.99,0,0,0,0,0,0,0,-11,0,2017-03-28,2020-07-10,47.21,66.03,28.5
5000397,HP 940 Magenta,C4904AL,C4904AL,64.99,0,0,0,0,0,0,0,-2,0,2019-02-21,2020-07-10,38.6,61.31,37
5000398,HP 940 Cyan,C4903AL,C4903AL,64.99,0,0,0,0,0,0,0,-1,0,2019-02-21,2020-07-10,38.48,61.31,37.2
5000399,HP 940 Yellow,C4905AL,C4905AL,45,0,0,0,0,0,0,0,-1,0,2018-09-04,2020-07-10,42.92,42.45,-1.1
5000401,HP 564 Magenta,CB319WL,CB319WL,44.99,1,0,1,0,0,0,0,0,0,2022-04-13,2024-02-06,29.1,42.44,31.4
5000402,HP 564 Cyan,CB318WL,CB318WL,44.99,0,0,0,0,0,0,0,0,0,2022-04-13,2023-05-26,29.24,42.44,31.1
5000403,HP 564 Yellow,CB320WL,CB320WL,44.99,0,0,0,0,0,0,0,0,0,2022-04-13,2022-11-15,29.24,42.44,31.1
5000408,HP 564 Black,CB316WL,CB316WL,49.99,0,0,0,0,0,0,0,0,0,2022-04-13,2022-08-03,33.69,47.16,28.6
5000418,Sony Alkaline AAA 4PK,AM4-B4D,AM4-B4D,4.99,0,0,0,0,0,0,0,0,0,2017-04-04,2019-04-13,1.9,4.71,59.7
5000436,HP 940 Printhead Cyan Magenta,C4901A,C4901A,149.99,0,0,0,0,0,0,0,0,0,2016-06-17,2018-06-01,94.67,141.5,33.1
5000483,HP 78A Black CE278A Toner,CE278A,CE278A,299.99,12,6,6,0,0,0,0,-1,0,2026-03-27,2026-04-17,200.65,283.01,29.1
5000535,Forza UPS SL-761 750VA,SL-761,SL-761,109.99,0,0,0,0,0,0,0,-1,0,2015-09-15,2016-01-16,61.76,103.76,40.5
5000543,GXForce Case LC727108A w/CR,GXForce CS/KB/M,CS700GD26,105.99,0,0,0,0,0,0,0,0,0,2011-07-28,2018-07-20,64.21,99.99,35.8
5000544,GXForce Case LC727007,GXForce CS/KB/M,CS700GD27,24.99,0,0,0,0,0,0,0,0,0,2011-07-28,2017-07-17,54.04,23.58,-129.2
5000581,HP 85A Black,CE285A,CE285A,259.99,18,4,6,8,0,0,0,-2,0,2026-04-10,2026-04-22,170.79,245.27,30.4
5000613,APC Battery BackUPS 550G 550VA,APC Battery B-X,BE550G-X,158.99,0,0,0,0,0,0,0,-1,0,2017-06-05,2018-04-30,89.18,149.99,40.5
5000644,Logitech Stereo Headset H110,981-000214,981-000214,34.99,0,0,0,0,0,0,0,-4,0,2018-11-14,2020-05-16,10.62,33.01,67.8
5000651,HP 05X Black CE505X Toner,CE505X,CE505X,300,0,0,0,0,0,0,0,-4,0,2019-09-24,2025-01-13,296.77,283.02,-4.9
5000652,HP 49X Black Q5949X Toner,Q5949X,Q5949X,150,0,0,0,0,0,0,0,-3,0,2018-10-31,2018-09-10,307.3,141.51,-117.2
5000653,HP 29X Black C4129X Toner,C4129X,C4129X,50,0,0,0,0,0,0,0,-1,0,2011-12-09,2011-10-27,278.73,47.17,-490.9
5000660,APC Back-UPS ES 350G 200W,BE350G-X,BE350G-X,119.99,0,0,0,0,0,0,0,-1,0,2017-03-08,2018-07-21,74.1,113.2,34.5
5000665,APC Voltage Regulator 600W,LE600-X,LE600-X,105.99,0,0,0,0,0,0,0,0,0,2012-08-12,2015-02-07,72.71,99.99,27.3
5000671,Logitech C270 HD Webcam,960-000947,960-000621,94.99,0,0,0,0,0,0,0,0,0,2015-11-23,2016-01-06,58.17,89.61,35.1
5000675,VGA to component video 25ft,AB190GEN05,AB190GEN05,15,0,0,0,0,0,0,0,-5,0,2014-06-21,2020-10-01,13.54,14.15,4.3
5000678,Forza FVR-1001 AVR,FVR-1001,FVR-1001,49.99,0,0,0,0,0,0,0,-4,0,2023-04-01,2023-07-26,22.09,47.16,53.2
5000688,KlipX Security Cable lock w/Co,KSD-320,KSD-320,15,0,0,0,0,0,0,0,-1,0,2011-07-13,2022-06-10,16.46,14.15,-16.3
5000713,Logitech Z506,980-000430,980-000430,139.99,0,0,0,0,0,0,0,-3,0,2018-11-14,2019-01-16,89.52,132.07,32.2
5000753,HP 122 Black Ink,CH561HL,CH561HL,44.49,49,20,28,0,0,1,0,-1,-4,2026-04-10,2026-04-22,29.31,41.97,30.2
5000754,HP 122 Color Ink,CH562HL,CH562HL,54.99,17,10,7,0,0,0,0,-4,0,2026-02-26,2026-04-09,36.25,51.88,30.1
5000797,Logitech MK320 Wireless K/M,920-002836,920-002836,99.99,1,1,0,0,0,0,0,-9,-1,2025-05-17,2026-03-31,61.76,94.33,34.5
5000802,Nexxt WiFi Outdoor Ant 24dBi,NW900NXT25,WiFi Outdoor Antenna,635.99,0,0,0,0,0,0,0,0,0,2010-11-12,,388.54,599.99,35.2
5000808,Generic Serial Card 2 port PCI,IO403GEN04,IO403GEN04,15,0,0,0,0,0,0,0,0,0,2015-11-24,2016-10-27,16.7,14.15,-18
5000809,Xtech 700W Power Supply,CS850XTK08,CS850XTK08,69.99,32,5,8,19,0,0,0,0,0,2023-10-16,2026-04-11,34.12,66.03,48.3
5000811,Nexxt Keystone Jack Cat5e BL,AW110NXT02,AW110NXT02,5.29,0,0,0,0,0,0,0,0,0,2010-11-12,2015-02-07,2.59,4.99,48.1
5000895,SanDisk Cruzer Blade 16GB USB,SDCZ50-016G-B35,SDCZ50-016G-B35,7.99,0,0,0,0,0,0,0,0,0,2025-03-18,2025-05-03,4.67,7.54,38.1
5000907,HP Genuine AC Adapter 90W,KG298AA#ABA,463955-001,149.99,0,0,0,0,0,0,0,-1,0,2018-02-01,2018-06-08,66.01,141.5,53.3
5000913,Logitech K120 USB Keyboard,920-002478,920-002478,29.99,38,12,26,0,0,0,0,-2,0,2025-10-29,2026-04-21,17.65,28.29,37.6
5000919,IOGEAR USB to PS/2 adapter,GUC10KM,GUC10KM,25.99,0,0,0,0,0,0,0,0,0,2010-12-04,2020-11-07,14.38,24.52,41.4
5000940,HP Plotter Stand & media bin,HP Plotter Stan,Q1246B,953.99,0,0,0,0,0,0,0,0,0,2010-12-08,2014-06-03,709.55,899.99,21.2
5000948,"KlipX Notebook 15.6"" KNC-040",KNC-040,KNC-040,49.99,67,6,6,55,0,0,0,0,-2,2026-04-17,2026-04-22,22.73,47.16,51.8
5000949,FORZA SMART SL-1011UL,UI331FOR11,UI331FOR11,449.99,8,2,3,3,0,0,0,0,0,2026-04-17,2025-10-01,243.31,424.52,42.7
5000954,Logitech MK200 Media K/M,920-002714,920-002714,54.99,1,1,0,0,0,0,0,-1,-1,2025-03-18,2026-03-10,31.45,51.88,39.4
5000955,Logitech F310 Gamepad,940-000110,940-000110,59.99,4,2,2,0,0,0,0,0,0,2026-02-23,2026-04-13,32.72,56.59,42.2
5000957,Logitech F710 Wireless Gamepad,940-000117,940-000117,109.99,10,4,4,2,0,0,0,0,0,2026-02-23,2026-01-16,65.71,103.76,36.7
5001014,"HP paper - Roll A0 42"" X150ft",Q1398A,Q1398A,69.99,22,7,7,8,0,0,0,0,0,2019-04-09,2026-02-11,44.29,66.03,32.9
5001031,KlipX Auxiliary Cable,KMA-001,,22,0,0,0,0,0,0,0,0,0,2011-08-11,2023-01-14,5.36,20.75,74.2
5001034,Logitech C310 HD Webcam,960-000585,960-000585,127.19,0,0,0,0,0,0,0,0,0,2013-11-08,2015-06-25,70.27,119.99,41.4
5001049,HP 675 Color,CN691AL,CN691AL,79.99,0,0,0,0,0,0,0,0,0,2021-04-08,2022-10-19,54.42,75.46,27.9
5001050,HP 675 Black,CN690AL,CN690AL,49.99,2,0,2,0,0,0,0,0,0,2021-04-08,2024-10-22,32.21,47.16,31.7
5001051,HP 128A Black CE320A Toner,CE320A,CE320A,209.99,0,0,0,0,0,0,0,-1,0,2021-04-08,2023-11-18,131.71,198.1,33.5
5001052,HP 128A Cyan CE321A Toner,CE321A,CE321A,219.99,1,0,1,0,0,0,0,0,0,2022-12-15,2023-11-27,137.48,207.54,33.8
5001053,HP 128A Yellow CE322A Toner,CE322A,CE322A,219.99,5,1,4,0,0,0,0,0,0,2024-02-22,2023-11-27,146.81,207.54,29.3
5001054,HP 128A Magenta CE323A Toner,CE323A,CE323A,219.99,1,0,1,0,0,0,0,0,0,2024-01-23,2023-11-27,147.99,207.54,28.7
5001070,HP 126A Cyan CE311A Toner,CE311A,CE311A,189.99,0,0,0,0,0,0,0,0,0,2023-11-29,2024-07-29,116.03,179.24,35.3
5001071,HP 126A Yellow CE312A Toner,CE312A,CE312A,189.99,5,2,3,0,0,0,0,0,0,2024-03-13,2025-05-09,123.02,179.24,31.4
5001072,HP 126A Magenta CE313A Toner,CE313A,CE313A,189.99,8,1,6,1,0,0,0,0,0,2024-03-13,2025-05-31,123.02,179.24,31.4
5001105,HP ScanJet N6350 Network Flatb,L2703A#BGJ,L2703A#BGJ,2013.99,0,0,0,0,0,0,0,0,0,2011-08-04,2019-02-16,1444.51,1899.99,24
5001151,AVOCENT RJ45-M to RJ45-F,ADB0039,ADB0039,15,0,0,0,0,0,0,0,0,0,2011-05-09,2018-01-23,16.12,14.15,-13.9
5001163,DYMO D1 lbl Roll 12mm x 7m Wht,45013,45013,42.99,0,0,0,0,0,0,0,0,0,2011-12-27,2021-06-09,28.57,40.56,29.6
5001178,"WD 500GB 3.5"" SATA",WD5000AAKX,WD5000AAKX,139.99,0,0,0,0,0,0,0,-1,0,2014-10-23,2015-08-07,88.92,132.07,32.7
5001191,APC Smart-UPS RT 1500VA,SURTA1500XL-X,SURTA1500XL-X,1200.63,0,0,0,0,0,0,0,0,0,2013-11-10,2015-06-17,723.82,1132.67,36.1
5001199,Logitech Z906 Surround Speaker,980-000467,980-000467,500,0,0,0,0,0,0,0,0,0,2019-09-24,2022-06-28,548.39,471.7,-16.3
5001202,"KlipX LCD Bracket 36""-65""",KFM-560,LCD/Plasma Bracket,10,0,0,0,0,0,0,0,0,0,2011-06-12,2022-08-02,22.7,9.43,-140.7
5001239,Blackberry Car Charger,ASY-18083-001,ASY-18083-001,24.99,0,0,0,0,0,0,0,0,0,2012-08-05,2021-10-30,12.22,23.58,48.2
5001240,Epson WorkForce K101,C11CB14201,C11CB14201,169.99,0,0,0,0,0,0,0,0,0,2011-07-12,2016-09-06,163.22,160.37,-1.8
5001248,HP 126A Black CE310A Toner,CE310A,CE310A,189.99,2,1,1,0,0,0,0,0,0,2025-09-30,2026-02-20,120.22,179.24,32.9
5001252,FORZA UPS NT-501 Backup,UI150FOR08,UI150FOR08,84.99,0,0,0,0,0,0,0,-1,0,2017-06-27,2018-08-28,47.44,80.18,40.8
5001256,Forza FVP-1201N 110V,FVP-1201N,FVP-1201N,15,0,0,0,0,0,0,0,-4,0,2018-06-01,2022-11-22,14.06,14.15,0.6
5001257,Nexxt Punch Down Tool,AW250NXT01,AW250NXT01,42.99,0,0,0,0,0,0,0,0,0,2016-11-15,2017-06-14,22.1,40.56,45.5
5001258,FORZA FVP-1202N 220V,FVP-1202N,FVP-1202N,21.19,0,0,0,0,0,0,0,0,0,2011-07-13,2014-03-04,13,19.99,35
5001261,Coax cable RG59 20AWG 1000ft,Security cable,107-2177/BK,371,0,0,0,0,0,0,0,0,0,,,216.6,350,38.1
5001263,Slim case power supply 250W,AL-8250SFX,AL-8250SFX,24.99,0,0,0,0,0,0,0,-13,0,2011-07-28,2022-09-26,57.65,23.58,-144.5
5001265,Dell GX 760 960 SSF PS,H275P-00,H275P-00,50,0,0,0,0,0,0,0,0,0,2011-07-28,2015-08-20,99.82,47.17,-111.6
5001302,Forza UPS Battery 12V 7.0Ah,FUB-1270,FUB-1270,72.99,40,16,14,10,0,0,0,-2,-1,2026-03-06,2026-04-18,36.69,68.86,46.7
5001303,"KlipX LCD Bracket 23-42""",KFM-330,,52.99,0,0,0,0,0,0,0,-1,0,2011-08-11,2019-03-23,20.47,49.99,59.1
5001304,KlipX Notebook Stand Blk4USB,KNS-110B,KNS-110B,69.98,4,0,4,0,0,0,0,0,0,2023-10-16,2026-03-07,36.64,66.02,44.5
5001333,IOGEAR HDMI cable 5m,GHDC1405P,GHDC1405P,29.99,0,0,0,0,0,0,0,0,0,2018-06-26,2018-12-24,16.97,28.29,40
5001343,OEM Parts [DON'T USE],OEM Parts,,0,0,0,0,0,0,0,0,0,0,,2017-03-01,0,0,
5001348,Cisco transceiver module,MGBSX1,MGBSX1,150,0,0,0,0,0,0,0,0,0,2011-09-09,2017-04-15,222.85,141.51,-57.5
5001357,IOGEAR HDMI cable 3m,GHDC1403P,GHDC1403P,24.99,0,0,0,0,0,0,0,0,0,2017-08-22,2017-12-14,13.17,23.58,44.1
5001358,IOGEAR HDMI cable 2m,GHDC1402P,GHDC1402P,19.99,0,0,0,0,0,0,0,0,0,2018-06-26,2019-02-02,10.4,18.86,44.9
5001380,"DYMOcomp Label 1-1/8"" x 3-1/2""",HL-30252,HL-30252,9.99,0,0,0,0,0,0,0,0,0,2024-05-28,2024-07-27,3.15,9.42,66.5
5001381,"DYMO Label 1"" x 2-1/8"" 30336",HL-30336,HL-30336,11.99,0,0,0,0,0,0,0,0,0,2021-09-27,2023-06-19,4.07,11.31,64
5001392,Asus Genuine AC Adap.12V 36W,ADP-36EH,ADP-36EH,105.99,9,2,7,0,0,0,0,0,0,2013-07-03,2014-06-14,24.87,99.99,75.1
5001432,Dell Genuine Slim Adapter 90W,FA90PE1-00,FA90PE1-00,158.99,0,0,0,0,0,0,0,0,0,2013-07-16,2018-06-18,42.53,149.99,71.6
5001433,Sony Genuine AC Adapter 90W,Sony Original A,,211.99,0,0,0,0,0,0,0,-1,0,2013-01-25,2015-01-09,42.58,199.99,78.7
5001435,HP Mini Geuine AC Adapter 40W,Mini HP Origin,,99.99,0,0,0,0,0,0,0,0,0,2014-03-04,2017-03-09,59.59,94.33,36.8
5001473,Century Duster 10oz,CDS,CDS,10.99,0,0,0,0,0,0,0,-1,0,2019-09-24,2020-05-25,7.12,10.37,31.3
5001474,APC 6 Power Strip 6 Outlet,P62,P62,14.99,0,0,0,0,0,0,0,0,0,2016-07-28,2018-08-30,8.31,14.14,41.2
5001483,"Argom Sleeve 10.2"" Black/Blue",ARG-SL-0010L,ARG-SL-0010L,24.99,0,0,0,0,0,0,0,0,0,2013-09-14,2020-07-08,7.01,23.58,70.3
5001485,"Argom Sleeve 10.2"" Black/Red",ARG-SL-0010R,ARG-SL-0010R,26.49,0,0,0,0,0,0,0,0,0,2013-06-20,2019-06-01,7.18,24.99,71.3
5001487,Forza Netbook charger 40W,FNA-1000,FNA-1000,69.99,0,0,0,0,0,0,0,0,0,2019-07-22,2016-03-02,42.08,66.03,36.3
5001488,Forza Battery charger,FMA-2010,FMA-2010,19.99,0,0,0,0,0,0,0,0,0,2011-10-27,2017-07-01,33.14,18.86,-75.7
5001533,Logitech H250 Stereo Headset,981-000353,981-000353,74.19,0,0,0,0,0,0,0,0,0,2013-09-16,2015-08-19,42.26,69.99,39.6
5001543,Logitech M570 Wls Trackball,910-001799,910-001799,129.99,0,0,0,0,0,0,0,0,0,2020-07-27,2021-07-16,92.17,122.63,24.8
5001547,Linksys E1200 Wireless Router,E1200,E1200,129.99,0,0,0,0,0,0,0,-3,0,2016-11-15,2018-02-10,55.26,122.63,54.9
5001570,Sony Alkaline D 2PK Battery,AM1-B2A,AM1-B2A,7.41,0,0,0,0,0,0,0,0,0,2011-11-14,2015-04-30,3.44,6.99,50.8
5001571,Sony Alkaline C 2PK Battery,AM2-B2A,AM2-B2A,5.82,0,0,0,0,0,0,0,0,0,2011-11-14,2015-11-27,2.75,5.49,49.9
5001572,Sony Alkaline AAA 1's Battery,AM4-S12A,AM4-S12A,1.05,0,0,0,0,0,0,0,0,0,2011-11-14,2016-09-28,0.46,0.99,53.5
5001590,Nexxt RJ45 Cat6 Connectors,AW102NXT04,AW102NXT04,0.7,11925,205,1020,10700,0,0,0,0,0,2024-02-27,2026-04-15,0.36,0.66,45.5
5001591,Nexxt RJ45 RJ11 Crimping Tool,Nexxt RJ45 RJ11,AW250NXT06,89.99,0,0,0,0,0,0,0,0,0,2015-11-24,2016-12-17,31.82,84.9,62.5
5001619,"DYMOLabel 1-1/4"" x 1-5/8""30915",30915,30915,15.89,26,4,22,0,0,0,0,0,0,2011-11-22,2025-12-31,7.54,14.99,49.7
5001620,"DYMOcomp Label 2-1/4"" x 7""",30383,30383,15.89,7,2,5,0,0,0,0,-1,-2,2011-11-22,2025-06-20,7.92,14.99,47.2
5001621,"DYMO Label 2-5/16"" x 4"" 30256",30256,30256,14.99,0,0,0,0,0,0,0,0,0,2019-10-29,2020-03-23,6.2,14.14,56.2
5001622,Nexxt Patch Cable Cat6 7ft,,,9.99,0,0,0,0,0,0,0,0,0,,2018-05-05,0,9.42,100
5001624,Nexxt Patch Cable Cat6 3ft,AB361NXT01xx,AB361NXT01xx,6.99,0,0,0,0,0,0,0,0,0,2018-06-01,2018-09-14,3.45,6.59,47.6
5001637,HP 55A Black CE255A Toner,CE255A,CE255A,539.99,12,1,1,10,0,0,0,0,0,2026-03-27,2026-02-17,373.85,509.42,26.6
5001644,Intel Celeron Dual Core 2.6GHz,BX80571E3400,BX80571E3400,105.99,0,0,0,0,0,0,0,0,0,2011-12-16,2013-11-16,75.04,99.99,25
5001654,Nexxt Power Strip 9 Outlet,AW220NXT95,AW220NXT95,139.99,1,0,1,0,0,0,0,0,0,2021-02-17,2023-01-12,82.92,132.07,37.2
5001656,StarTech Y-Audio Splitter,MUY1MFF,MUY1MFF,19.99,0,0,0,0,0,0,0,0,0,2016-11-15,2023-01-19,3.63,18.86,80.8
5001657,StarTech Toslink 2Mini Toslink,GCTOSMINIFM,GCTOSMINIFM,5,0,0,0,0,0,0,0,0,0,2011-12-20,2019-01-02,5.79,4.72,-22.7
5001664,Nexxt Patch Cord Cat6 7ft,AB361NXT13xxx,AB361NXT13xxx,9.99,0,0,0,0,0,0,0,0,0,2018-03-05,2018-09-14,4.77,9.42,49.4
5001692,Linksys E2500 Wireless Router,E2500-LA,E2500-LA,109.99,0,0,0,0,0,0,0,-17,0,2017-04-20,2019-05-29,51.96,103.76,49.9
5001721,Canon 210XL Black Ink,2973B017AA,2973B017AA,75,0,0,0,0,0,0,0,0,0,2022-11-11,2023-01-28,48.98,70.75,30.8
5001723,"DYMOcomp Label 2-1/8"" x 4""",30323,30323,7.99,0,0,0,0,0,0,0,0,0,2018-11-08,2019-06-03,5,7.54,33.7
5001728,KlipX Projector Ceiling Mnt,KPM-580W,KPM-580W,59.99,8,4,4,0,0,0,0,0,0,2020-07-01,2026-04-20,31.02,56.59,45.2
5001730,KlipX KPM-410B Mount,KPM-410B,KPM-410B,79.99,0,0,0,0,0,0,0,0,0,2016-07-28,2024-02-09,22.49,75.46,70.2
5001731,KlipX KPM-610B Projector Mount,KPM-610B,KPM-610B,105.99,6,3,3,0,0,0,0,0,0,2025-06-17,2025-08-29,47.11,99.99,52.9
5001751,IOGEAR SD/mSD Card Reader USB3,GFR304SD,,44.99,0,0,0,0,0,0,0,0,0,2016-07-05,2020-09-11,23.98,42.44,43.5
5001759,Logic Control Cash Drawer,Logic Control C,Logic Control Cash Drawer,201.39,0,0,0,0,0,0,0,0,0,2012-03-28,2013-10-28,111.07,189.99,41.5
5001765,IOGear iphone AV Cable,GIOPDAVC6,GIOPDAVC6,95.39,0,0,0,0,0,0,0,0,0,2012-03-28,2015-06-30,55.56,89.99,38.3
5001766,IOGear External Video Card USB,GUC2015V,GUC2015V,139.99,0,0,0,0,0,0,0,0,0,2016-07-05,2018-07-04,82.12,132.07,37.8
5001789,Logitech H150 Stereo Headset,981-000349,981-000349,42.39,0,0,0,0,0,0,0,0,0,2015-03-12,2015-05-27,26.19,39.99,34.5
5001794,Logitech H600 Wireless Headset,981-000341,981-000341,169.99,0,0,0,0,0,0,0,-1,0,2019-01-30,2019-05-21,59.9,160.37,62.6
5001796,Thermaltake TR2 RX 12000W,TRX-1200M,TRX-1200M,688.99,0,0,0,0,0,0,0,0,0,2012-04-11,2015-06-15,406.65,649.99,37.4
5001806,APC Back-UPS RS LCD 700VA,BR700G-X,BR700G-X,379.99,0,0,0,0,0,0,0,-1,0,2022-10-17,2023-08-16,252.37,358.48,29.6
5001834,Linksys WrlessN Range Extender,RE1000-LA,RE1000-LA,99.99,0,0,0,0,0,0,0,0,0,2015-11-17,2016-08-23,58.9,94.33,37.6
5001859,Cooler Master Silent Pro 1050W,Cooler Master G,RSA00-AMBAJ3-US,699.99,0,0,0,0,0,0,0,0,0,2012-04-23,2018-10-13,459.65,660.37,30.4
5001905,Logitech MK120 KM Combo,920-002565,920-002565,49.99,89,19,35,35,0,0,0,-1,0,2026-01-16,2026-04-18,28.38,47.16,39.8
5001917,"15.6"" LED Screen Matte",156L40MHD,LTN156AT17,159.99,0,0,0,0,0,0,0,-2,0,2020-11-24,2022-03-24,117.17,150.93,22.4
5001956,"Argom LCD Bracket 37""-63""",ARG-BR-0948,ARG-BR-0948,158.99,0,0,0,0,0,0,0,0,0,2013-06-20,2018-10-31,78.43,149.99,47.7
5001957,"Argom LCD Bracket 32""-63""",ARG-BR-0462,ARG-BR-0462,52.99,0,0,0,0,0,0,0,0,0,2013-06-20,2016-04-20,21.67,49.99,56.7
5001970,"Seagate 120GB 3.5"" PATA",ST312002ACE,ST312002ACE,74.19,0,0,0,0,0,0,0,-2,0,2012-06-16,2015-05-09,37.34,69.99,46.6
5001978,HP 88XL Black,C9396AL,C9396AL,169.99,0,0,0,0,0,0,0,-3,0,2019-10-29,2019-08-08,113.16,160.37,29.4
5001979,HP 88XL Cyan,C9391AL,C9391AL,99.99,0,0,0,0,0,0,0,-2,0,2019-10-29,2019-08-08,64.06,94.33,32.1
5001980,HP 88XL Magenta,C9392AL,C9392AL,99.99,0,0,0,0,0,0,0,0,0,2018-05-11,2020-11-03,53.88,94.33,42.9
5001981,HP 88XL Yellow,C9393AL,C9393AL,99.99,0,0,0,0,0,0,0,-2,0,2019-10-29,2020-07-23,64.06,94.33,32.1
5001982,HP 940XL Cyan,C4907AL,C4907AL,89.99,0,0,0,0,0,0,0,-4,0,2020-03-03,2020-11-06,59.73,84.9,29.6
5001983,HP 940XL Magenta,C4908AL,C4908AL,89.99,0,0,0,0,0,0,0,-2,0,2019-10-29,2020-11-06,56.35,84.9,33.6
5001984,HP 940XL Yellow,C4909AL,C4909AL,89.99,0,0,0,0,0,0,0,-5,0,2020-03-03,2020-11-06,59.73,84.9,29.6
5001985,HP 940XL Black,C4906AL,C4906AL,129.99,0,0,0,0,0,0,0,-4,0,2019-09-24,2020-11-06,85.97,122.63,29.9
5001986,HP 43X Black C8543X Toner,C8543X,C8543X,100,0,0,0,0,0,0,0,-4,0,2017-11-03,2017-09-29,499.63,94.34,-429.6
5001987,HP 45A Black Q5945A Toner,Q5945A,Q5945A,300,0,0,0,0,0,0,0,-3,0,2019-07-22,2019-06-07,427.53,283.02,-51.1
5002019,Epson Cyan T664220,T664220,T664220,29.99,10,3,7,0,0,0,0,0,0,2026-04-17,2026-03-16,19.09,28.29,32.5
5002020,Epson Magenta T664320,T664320,T664320,29.99,10,3,7,0,0,0,0,0,0,2026-04-03,2026-03-16,17.05,28.29,39.7
5002022,HP 96A Black C4096A Toner,C4096A,C4096A,286.19,1,0,1,0,0,0,0,0,0,2012-07-10,2013-10-07,196.96,269.99,27
5002023,HP 951 Cyan,CN050AL,CN050AL,59.99,0,0,0,0,0,0,0,-1,0,2023-03-01,2023-11-08,41.47,56.59,26.7
5002024,HP 951 Magenta,CN051AL,CN051AL,59.99,3,0,3,0,0,0,0,0,0,2021-08-18,2025-06-24,38.96,56.59,31.2
5002025,HP 951 Yellow,CN052AL,CN052AL,59.99,0,0,0,0,0,0,0,-1,0,2023-03-01,2024-04-19,41.47,56.59,26.7
5002026,HP 950 Black,CN049AL,CN049AL,89.99,0,0,0,0,0,0,0,0,0,2022-04-13,2024-04-17,57.53,84.9,32.2
5002027,HP 309A Cyan Q2671A Toner,Q2671A,Q2671A,50,0,0,0,0,0,0,0,0,0,2012-07-10,,230.53,47.17,-388.7
5002029,HP 309A Magenta Q2673A Toner,Q2673A,Q2673A,50,0,0,0,0,0,0,0,-3,0,2012-07-10,,230.53,47.17,-388.7
5002030,Kingston 8GB DDR3-1333 SO-DIMM,KVR1333D3N9/8G,KVR1333D3N9/8G,169.99,0,0,0,0,0,0,0,0,0,2018-09-07,2019-08-07,108.6,160.37,32.3
5002032,Epson Yellow T664420,T664420,T664420,24.99,10,4,6,0,0,0,0,0,0,2026-04-03,2026-03-16,17.05,23.58,27.7
5002049,"Black 10.1"" Tablet Sleeve",25314,25314,14.99,0,0,0,0,0,0,0,0,0,2012-08-09,2020-07-23,9.85,14.14,30.3
5002090,Magneticst Car charger iPhone,iMag202,iMag202,6.99,0,0,0,0,0,0,0,0,0,2012-12-10,2021-10-05,6.89,6.59,-4.6
5002099,Magnetics HDMI M/M 12ft 1.4v,Mag-284,Mag-284,15,0,0,0,0,0,0,0,-20,0,2017-11-15,2022-04-16,9.34,14.15,34
